TimeUtc,BarIndex,EvaluationCount,Price,CloudColor,Bias,DeviationPct,HasPendingOrder,CooldownActive,Reason,EMA_20,EMA_50,EMA_100
2026-04-02 03:10:55,66,0,23919.2262396166222440,Red,None,-0.0002923451523769624444277018,False,False,History not loaded (warmup not complete).,23926.220954327319936141344399,23937.846996630418671194647706,23953.480644913072830068369370
2026-04-02 03:11:55,67,0,23917.2678076276870560,Red,None,-0.0003385722622493837522206484,False,False,History not loaded (warmup not complete).,23925.368273689259661842168742,23937.039969610703705892896815,23952.763559026233507809589779
2026-04-02 03:12:55,68,0,23922.4037690145911560,Red,None,-0.0001121070537788278089935635,False,False,History not loaded (warmup not complete).,23925.085939910719804142914576,23936.466000959875762759842038,23952.162375065606926585637506
2026-04-02 03:13:55,69,0,23914.2959160796812360,Red,None,-0.0004080579634020363078835716,False,False,History not loaded (warmup not complete).,23924.058318593478035748351283,23935.596585866534800926122742,23951.412544194598497069090228
2026-04-02 03:14:55,70,0,23922.2775788196722960,Red,None,-0.0000673446331488457536090244,False,False,History not loaded (warmup not complete).,23923.888724329306060534222590,23935.074271864697055634902242,23950.835614187174215859801313
2026-04-02 03:15:55,71,0,23924.7962665580194760,Red,None,0.0000343216221433427623681301,False,False,History not loaded (warmup not complete).,23923.975156922516862007153771,23934.671212833062640747259017,23950.319983541052339822973564
2026-04-02 03:16:55,72,0,23918.5104249550542960,Red,None,-0.000206670874445284865787235,False,False,History not loaded (warmup not complete).,23923.454706258948998577901031,23934.037456445689764482660624,23949.690091291824655786875078
2026-04-02 03:17:55,73,0,23920.7307321767930560,Red,None,-0.0001030191807671191886790381,False,False,History not loaded (warmup not complete).,23923.195280155886527856196170,23933.515624121419305326477855,23949.116638636081455791095374
2026-04-02 03:18:55,74,0,23919.6568677339966740,Red,None,-0.0001338226696849872885085925,False,False,History not loaded (warmup not complete).,23922.858288496658922727034630,23932.972143478775280568576762,23948.533276836040172983350911
2026-04-02 03:19:55,75,0,23922.7973810410113940,Red,None,-0.0000023035190144650655651616,False,False,History not loaded (warmup not complete).,23922.852487786597253324459903,23932.573133187098265409024732,23948.023655137128712013383566
2026-04-02 03:20:55,76,0,23929.8743154759863940,Red,None,0.0002655579892780839701580387,False,False,History not loaded (warmup not complete).,23923.521233280824790531654198,23932.467297198427211628278664,23947.664262272551636409158149
2026-04-02 03:21:55,77,0,23919.9047514330151340,Red,None,-0.0001367734323762781517440321,False,False,History not loaded (warmup not complete).,23923.176806438176251814353798,23931.974648344881639956581462,23947.114568988600418539669869
2026-04-02 03:22:55,78,0,23919.5181090522175300,Red,None,-0.0001383720171453993553153395,False,False,History not loaded (warmup not complete).,23922.828359068084944974891531,23931.486156607914419958284150,23946.568104435404717776508089
2026-04-02 03:23:55,79,0,23925.3530372238498500,Red,None,0.0000954824247581801327998351,False,False,History not loaded (warmup not complete).,23923.068804606729221643949481,23931.245642122264828979527909,23946.148004094581849107666345
2026-04-02 03:24:55,80,0,23920.8677269382716900,Red,None,-0.0000832446995157007348924382,False,False,History not loaded (warmup not complete).,23922.859178162114218630240006,23930.838665056225882352879756,23945.647404546932142986722457
2026-04-02 03:25:55,81,0,23916.3814133202569700,Red,None,-0.0002449952139149935387481466,False,False,History not loaded (warmup not complete).,23922.242248177175433046407624,23930.271714007756513241002119,23945.067879968186099957282409
2026-04-02 03:26:55,82,0,23913.2768818658202500,Red,None,-0.0003390907652949073120750263,False,False,History not loaded (warmup not complete).,23921.388403766570177518178327,23929.605250002190385270766741,23944.438355253287766294761965
2026-04-02 03:27:55,83,0,23910.6146858775124500,Red,None,-0.0004075042585892263710269645,False,False,History not loaded (warmup not complete).,23920.362335396183727278351819,23928.860521997301054475834712,23943.768579622084294684964698
2026-04-02 03:28:55,84,0,23902.3412817029008300,Red,None,-0.00068167582876430767199153,False,False,History not loaded (warmup not complete).,23918.646044568252022775651646,23927.820551789677516261096095,23942.948237089031156770410941
2026-04-02 03:29:55,85,0,23897.8427432933089300,Red,None,-0.0007869840825105318646752216,False,False,History not loaded (warmup not complete).,23916.664777780162204416065775,23926.644951456486591309680562,23942.055058994066360200699833
2026-04-02 03:30:55,86,0,23907.1588183460564700,Red,None,-0.0003596218628465329606977612,False,False,History not loaded (warmup not complete).,23915.759448310247372566916653,23925.880789373724625768124461,23941.364044327769134652171123
2026-04-02 03:31:55,87,0,23911.2223172705723700,Red,None,-0.0001716482180297461668195189,False,False,History not loaded (warmup not complete).,23915.327340592183086608162686,23925.305947330463752992903894,23940.767178445448406639256843
2026-04-02 03:32:55,88,0,23918.9413622342707500,Red,None,0.0001367232820628266199619912,False,False,History not loaded (warmup not complete).,23915.671533129524768835956716,23925.056355758064027385339036,23940.334984065029047101845816
2026-04-02 03:33:55,89,0,23928.3216237315542300,Red,None,0.0004785457734189940204427321,False,False,History not loaded (warmup not complete).,23916.876303663051384184913219,23925.184405482514623566306133,23940.097095741593902208739958
2026-04-02 03:34:55,90,0,23926.3170680852219900,Red,None,0.0003571253534060035665690187,False,False,History not loaded (warmup not complete).,23917.775424084210489500635770,23925.228823623797265387235304,23939.824223906814260382824316
2026-04-02 03:35:55,91,0,23917.2315682923567500,Red,None,-0.0000205730281777852639566367,False,False,History not loaded (warmup not complete).,23917.723628294510133357718078,23924.915205767662343215186861,23939.376844587716091860392152
2026-04-02 03:36:55,92,0,23908.9515345445607700,Red,None,-0.0003318431807114841692535083,False,False,History not loaded (warmup not complete).,23916.888190794514955895078262,23924.289179445187771716552082,23938.774363200722917170087357
2026-04-02 03:37:55,93,0,23918.6110657167671700,Red,None,0.0000651749044346125134905734,False,False,History not loaded (warmup not complete).,23917.052274120443738190785095,23924.066508318583042237471608,23938.375089983218842968699488
2026-04-02 03:38:55,94,0,23920.1301421737903600,Red,None,0.0001164317241510463499950592,False,False,History not loaded (warmup not complete).,23917.345404411238654553567467,23923.912141018787250777178604,23938.013803887982635385160884
2026-04-02 03:39:55,95,0,23921.9220895887920280,Red,None,0.000173126861158377061137996,False,False,History not loaded (warmup not complete).,23917.781279190053261548465803,23923.834099786238418511406894,23937.695156080077870882484431
2026-04-02 03:40:55,96,0,23919.7825937111780080,Red,None,0.0000757051286455941982409335,False,False,History not loaded (warmup not complete).,23917.971880573017523115278584,23923.675217195059578883508585,23937.340451874753121122435234
2026-04-02 03:41:55,97,0,23919.82919054097915240,Red,None,0.000070257247778644976853995,False,False,History not loaded (warmup not complete).,23918.148767236632916380490148,23923.524392620389758237096484,23936.993694224579379167535527
2026-04-02 03:42:55,98,0,23910.08800177839017240,Red,None,-0.0003049277630724368156218132,False,False,History not loaded (warmup not complete).,23917.381075288228845525205372,23922.997475332468205851327994,23936.460908235545929528574428
2026-04-02 03:43:55,99,0,23903.10253022383077240,Red,None,-0.0005401685972000332548072495,False,False,History not loaded (warmup not complete).,23916.021213853524267132328670,23922.217281406639286892452386,23935.800346294719886813157112
2026-04-02 03:44:55,100,0,23910.56375363867897240,Red,None,-0.0002064645020420880922160118,False,False,History not loaded (warmup not complete).,23915.501455737824715253059273,23921.760280317699666716277782,23935.300611786679472666361922
2026-04-02 03:45:55,101,0,23914.21997214398337240,Red,None,-0.0000484808339196018993878358,False,False,History not loaded (warmup not complete).,23915.379409681268396886101247,23921.464581957946086547011987,23934.883173377913213255146835
2026-04-02 03:46:55,102,0,23906.47385262719993240,Red,None,-0.0003369252223736179881809887,False,False,History not loaded (warmup not complete).,23914.531261390404733601710652,23920.876710219485453051050733,23934.320612570968395812470661
2026-04-02 03:47:55,103,0,23896.79217108375953240,Red,None,-0.0006711729727718541595264916,False,False,History not loaded (warmup not complete).,23912.841824218343285868214400,23919.932218488672671849048744,23933.577475115776141091431638
2026-04-02 03:48:55,104,0,23896.95562878016172620,Red,None,-0.0006011052138631320047964636,False,False,History not loaded (warmup not complete).,23911.328853224230756376003505,23919.031175755005575941242911,23932.852290039823380400512199
2026-04-02 03:49:55,105,0,23893.49519633385122620,Red,None,-0.0006748416056844089858730184,False,False,History not loaded (warmup not complete).,23909.630409710861277311622218,23918.029764797313248500409856,23932.072941649606110020304037
2026-04-02 03:50:55,106,0,23895.84684623677596620,Red,None,-0.0005216110688021999564958484,False,False,History not loaded (warmup not complete).,23908.317689379996009586705816,23917.159846422390217821962411,23931.355593225589671528812868
2026-04-02 03:51:55,107,0,23903.50409415713696620,Red,None,-0.0001821642639237905857052266,False,False,History not loaded (warmup not complete).,23907.859251739723719740352881,23916.624326725713619719140355,23930.804078392551004096559148
2026-04-02 03:52:55,108,0,23903.16636071222193620,Red,None,-0.000177599690417070329069415,False,False,History not loaded (warmup not complete).,23907.412309737104502260319273,23916.096563352635514483095636,23930.256796854326666118409462
2026-04-02 03:53:55,109,0,23898.73121473879139620,Red,None,-0.0003285422769115370356053148,False,False,History not loaded (warmup not complete).,23906.585538784884206445050771,23915.415569289347509844542866,23929.632527901543789486361750
2026-04-02 03:54:55,110,0,23892.96659455772791620,Red,None,-0.000515446693798475368967655,False,False,History not loaded (warmup not complete).,23905.288496477535988326474507,23914.535217339087917936913734,23928.906469815527633579701121
2026-04-02 03:55:55,111,0,23895.52370072134007620,Red,None,-0.0003695901398943400007118408,False,False,History not loaded (warmup not complete).,23904.358515929326853838238839,23913.789667667803688849191627,23928.245424882969464126637733
2026-04-02 03:56:55,112,0,23899.95089957953933620,Red,None,-0.0001668278774882096408214348,False,False,History not loaded (warmup not complete).,23903.938742943632804539358949,23913.246970880028616196282151,23927.685137253198570504328075
2026-04-02 03:57:55,113,0,23909.26176197326819620,Red,None,0.0002014715127618964070087582,False,False,History not loaded (warmup not complete).,23904.445697136931413268943811,23913.090688177802717372898538,23927.320317940724701706222568
2026-04-02 03:58:55,114,0,23899.89672170481487620,Red,None,-0.0001721777748955793799625056,False,False,History not loaded (warmup not complete).,23904.012461381491743071901543,23912.573277727881625562196634,23926.777276431102724963525092
2026-04-02 03:59:55,115,0,23904.28893363302985620,Red,None,0.0000104644057471324175874318,False,False,History not loaded (warmup not complete).,23904.038792072114420512672824,23912.248401488867830685247746,23926.331962712329004789989942
2026-04-02 04:00:55,116,0,23897.53388798215137620,Red,None,-0.0002462153780774662827662521,False,False,History not loaded (warmup not complete).,23903.419277396879844863846841,23911.671361743506401097590972,23925.761703806780932936722814
2026-04-02 04:01:55,117,0,23889.02445990081149620,Red,None,-0.0005448856227665282285458912,False,False,History not loaded (warmup not complete).,23902.048342397254287848242380,23910.783247945753659729057992,23925.034233630425102506292660
2026-04-02 04:02:55,118,0,23889.12631812464736740,Red,None,-0.0004891613104628568693515175,False,False,History not loaded (warmup not complete).,23900.817673418910771615076439,23909.933956580220079637722385,23924.323185798627523593296766
2026-04-02 04:03:55,119,1,23889.98238518367629140,Red,Sell,-0.000410185937585744600505121,True,False,Order placed (will fill on next bar open).,23899.785741206031297308878683,23909.151542015649735000948958,23923.643169944866113054815642
2026-04-02 04:04:55,120,2,23894.73010243136903140,Red,None,-0.0001913925744180303437800511,False,False,In position; waiting for tp/sl or exit rule.,23899.304251798920605317556904,23908.585995365285785840127430,23923.070633954499834210165827
2026-04-02 04:05:55,121,3,23895.37126699246987740,Red,None,-0.0001488943175388847899781246,False,False,In position; waiting for tp/sl or exit rule.,23898.929681817353869325408627,23908.067770723214573744436158,23922.522131638420033085212048
2026-04-02 04:06:55,122,4,23885.45644251418131740,Red,None,-0.0005100951529684484733981264,False,False,In position; waiting for tp/sl or exit rule.,23897.646516169432673903941139,23907.181051969919151927007290,23921.788157596355900101346463
2026-04-02 04:07:55,123,5,23892.47700811944759740,Red,None,-0.0001957209596737625501727431,False,False,In position; waiting for tp/sl or exit rule.,23897.154182069434095189280078,23906.604422799312424298497200,23921.207738794832963414191088
2026-04-02 04:08:55,124,6,23887.15631956102151740,Red,None,-0.0003785407038693647245713404,False,False,In position; waiting for tp/sl or exit rule.,23896.202004687680516352205785,23905.841752084085329910320839,23920.533453265450558542622947
2026-04-02 04:09:55,125,7,23879.31196169895673740,Red,None,-0.0006395366178248561753983856,False,False,In position; waiting for tp/sl or exit rule.,23894.593429164944918356757615,23904.801368147413620400112179,23919.717186105718007628907641
2026-04-02 04:10:55,126,8,23887.77499509871701740,Red,Sell,-0.0002581850605820789720070063,False,False,Same-side position already open (no pyramid).,23893.944054491970832551352128,23904.133667243543165380499937,23919.084667471916007822394619
2026-04-02 04:11:55,127,9,23892.27306296689109740,Red,Sell,-0.0000632737542675748957144245,False,False,Same-side position already open (no pyramid).,23893.784912441963238727413830,23903.668545507203868596950920,23918.553744610430366031852152
2026-04-02 04:12:55,128,10,23888.62072136188887740,Red,Sell,-0.0001955512512065794086621911,False,False,Same-side position already open (no pyramid).,23893.293084720051394791469656,23903.078434756407202275501864,23917.961011476795881108449139
2026-04-02 04:13:55,129,11,23892.37098524923013740,Red,Sell,-0.0000349170596544886021365866,False,False,Same-side position already open (no pyramid).,23893.205265722830322658948736,23902.658534775733591888227281,23917.454278284170816876598661
2026-04-02 04:14:55,130,12,23885.10537328901947740,Red,Sell,-0.0003067278182536443984977829,False,False,Same-side position already open (no pyramid).,23892.433847395800718348572666,23901.970175501744803084767388,23916.813705908029206193893737
2026-04-02 04:15:55,131,13,23884.10863192012000940,Red,Sell,-0.0003152708439270854809460486,False,False,Same-side position already open (no pyramid).,23891.640969731450174639184793,23901.269722812269320979482392,23916.166080680545855762331485
2026-04-02 04:16:55,132,14,23891.44396978497686940,Red,Sell,-0.0000074602739512076187622074,False,False,Same-side position already open (no pyramid).,23891.622207831786050330691003,23900.884399164140205231267396,23915.676533930138549101691258
2026-04-02 04:17:55,133,15,23896.69831294412642940,Red,Sell,0.000192225272991041722468882,False,False,Same-side position already open (no pyramid).,23892.105646413913705480149003,23900.720238920218096375139263,23915.300727573979893266014204
2026-04-02 04:18:55,134,16,23906.10238605928714940,Red,Sell,0.0005300081330825367934183061,False,False,Same-side position already open (no pyramid).,23893.438669237282604901087193,23900.931303513907078846702429,23915.118582197451324080548576
2026-04-02 04:19:55,135,17,23900.32758986592642940,Red,Sell,0.0002608524412887103450838835,False,False,Same-side position already open (no pyramid).,23894.094756916201064377174127,23900.907628468888229848792530,23914.825691260193405374003059
2026-04-02 04:20:55,136,18,23895.80610311860498940,Red,Sell,0.0000648005418914932664410736,False,False,Same-side position already open (no pyramid).,23894.257742268810961998395639,23900.707568651230063556683019,23914.449065752439179315111909
2026-04-02 04:21:55,137,19,23897.82398108291620940,Red,Sell,0.0001350345841959264884511281,False,False,Same-side position already open (no pyramid).,23894.597384060630509369977007,23900.594486785805990844656234,23914.119856155022882881149297
